children	76010	children:	-4670.615630329347	defective:	-4911.007833490911	property	damage:	-4905.910437242601	safety:	-4689.09097712381
safety	76011	children:	-4189.060653285159	defective:	-4294.919455344829	property	damage:	-4157.528897316096	safety:	-4070.9107753037633
safety	89014	children:	-2798.106014530624	defective:	-2796.5285547634235	property	damage:	-2825.167315121167	safety:	-2770.697225144272
children	84003	children:	-3580.840366653921	defective:	-3749.7155892800733	property	damage:	-3654.327676404398	safety:	-3628.105144745385
children	89003	children:	-3244.972611438034	defective:	-3645.1392936113334	property	damage:	-3648.194651038944	safety:	-3585.524646302937
children	89004	children:	-2537.2495987912735	defective:	-2804.4281234935197	property	damage:	-2767.2502861615776	safety:	-2708.1366834968712
children	77004	children:	-3576.8668468385413	defective:	-3666.974464886422	property	damage:	-3676.846604873167	safety:	-3591.016840032171
property damage	82001	children:	-7374.578279299166	defective:	-7171.477314842159	property	damage:	-6217.551630074496	safety:	-7100.150415608613
safety	85002	children:	-4459.612287719159	defective:	-4456.199228063029	property	damage:	-4396.339475812985	safety:	-4229.279052086011
property damage	85004	children:	-2560.0875290498766	defective:	-2562.4353160149867	property	damage:	-2474.7321880039476	safety:	-2508.489057232206
safety	89006	children:	-1729.2541280677508	defective:	-1714.4023426447204	property	damage:	-1667.1625252920398	safety:	-1646.5193548243237
safety	87004	children:	-2955.732128985982	defective:	-3007.199113619048	property	damage:	-2996.566551870669	safety:	-2836.6803832211344
children	85006	children:	-11421.882723414717	defective:	-12425.241766948182	property	damage:	-12096.394703363856	safety:	-11819.433639627568
children	84005	children:	-2585.768288680571	defective:	-2771.421225622962	property	damage:	-2742.150667942201	safety:	-2692.475323336366
safety	81003	children:	-7906.493717652487	defective:	-8065.669398831199	property	damage:	-8054.12968251264	safety:	-6906.372759406043
safety	84006	children:	-3706.1560100729453	defective:	-3735.370485496636	property	damage:	-3693.194942559367	safety:	-3686.7491064388587
safety	75001	children:	-4057.331634380056	defective:	-4304.757646876455	property	damage:	-4288.223751203794	safety:	-3966.1213406081465
safety	75002	children:	-4144.8007976519475	defective:	-4361.433372340908	property	damage:	-4384.321804344717	safety:	-4031.309093671606
property damage	78001	children:	-3804.715532656158	defective:	-3739.061174115773	property	damage:	-3726.34760505182	safety:	-3813.0008733424957
children	85001	children:	-1958.2457614391487	defective:	-2028.2171067672984	property	damage:	-2034.214611898003	safety:	-1969.1435763494305
safety	89001	children:	-2817.1271598722847	defective:	-2763.698140069533	property	damage:	-2788.507270892722	safety:	-2696.4094445661513
children	77002	children:	-3821.057683836768	defective:	-4011.1235782640156	property	damage:	-4011.0889894655984	safety:	-3964.690618846922
children	84001	children:	-3568.1382522813565	defective:	-3671.7949721085847	property	damage:	-3752.461101843514	safety:	-3664.2617374045803
safety	75005	children:	-4672.8258959748355	defective:	-4622.662031740138	property	damage:	-4538.3456412679225	safety:	-4421.316733193715
safety	75006	children:	-3692.1418694813588	defective:	-3738.182616668566	property	damage:	-3645.733100953172	safety:	-3555.6529449556797
safety	87039	children:	-4373.721790162406	defective:	-4580.502643325422	property	damage:	-4570.2322722467325	safety:	-4319.328599785386
property damage	87040	children:	-2825.095558995621	defective:	-2871.2866835637356	property	damage:	-2740.45347178488	safety:	-2837.57043687993
safety	88047	children:	-2011.2983760361221	defective:	-2025.5602034777705	property	damage:	-2023.3206762084465	safety:	-1992.1922841269368
property damage	89064	children:	-3333.620860111527	defective:	-3346.2098914096823	property	damage:	-3232.9625046135825	safety:	-3422.2845799031406
property damage	79033	children:	-4039.8673405985433	defective:	-4045.3903022352615	property	damage:	-3972.257547391112	safety:	-3972.8889021537602
children	78063	children:	-4632.333293543627	defective:	-5442.780658733217	property	damage:	-5331.675954432975	safety:	-5315.152294355409
children	83042	children:	-3433.847113285484	defective:	-3572.6714171409076	property	damage:	-3524.3796250903083	safety:	-3502.098599851304
children	88048	children:	-3787.5755664913627	defective:	-4152.655233749315	property	damage:	-4113.268339293961	safety:	-4022.342207206912
safety	88052	children:	-2796.390103868524	defective:	-2934.6314205153503	property	damage:	-2879.5678675678196	safety:	-2651.5431109857045
children	88053	children:	-2715.8314698356526	defective:	-2861.7208105956174	property	damage:	-2821.64035663867	safety:	-2807.5788463344225
children	88051	children:	-2627.7626457716215	defective:	-2770.8819890780187	property	damage:	-2732.2852412915868	safety:	-2693.97221334237
property damage	88049	children:	-4096.50477336713	defective:	-4079.7770792479705	property	damage:	-3945.277585170856	safety:	-3953.9078678306846
children	88050	children:	-1880.772074761411	defective:	-2035.8851965655945	property	damage:	-2034.9006850847413	safety:	-1981.3190866419393
children	89067	children:	-3252.5374391313694	defective:	-3405.8225495913816	property	damage:	-3361.8464514658485	safety:	-3332.099898685741
safety	76043	children:	-3788.677403857018	defective:	-3837.933421728784	property	damage:	-3837.216673269316	safety:	-3704.719090728903
children	89068	children:	-2701.808545910792	defective:	-2964.8988407162187	property	damage:	-2950.684743023855	safety:	-2820.9336603434745
children	89068	children:	-2701.808545910792	defective:	-2964.8988407162187	property	damage:	-2950.684743023855	safety:	-2820.9336603434745
children	89070	children:	-2851.978603096951	defective:	-3109.3999162106015	property	damage:	-3069.6430918166457	safety:	-2991.2288481828414
safety	80026	children:	-6700.803573951724	defective:	-6612.126035507225	property	damage:	-6810.075485452302	safety:	-6521.72726915218
safety	80027	children:	-2692.808552520577	defective:	-2707.42441261612	property	damage:	-2642.406034440026	safety:	-2583.7296484554618
children	89072	children:	-1976.047452810929	defective:	-2104.148325619378	property	damage:	-2124.909240271877	safety:	-2044.019750334838
children	89073	children:	-1964.7358982350388	defective:	-2071.802630353854	property	damage:	-2053.0557425919555	safety:	-1991.7973633131317
children	88057	children:	-1898.3486995499964	defective:	-2046.996191724468	property	damage:	-2083.50181735561	safety:	-1953.1523052066038
children	89074	children:	-3105.0692735053563	defective:	-3278.2547608379764	property	damage:	-3165.193947131995	safety:	-3190.3235723058765
children	82036	children:	-4363.768307663159	defective:	-4713.442356502189	property	damage:	-4686.800633038119	safety:	-4579.736495392812
property damage	83044	children:	-3845.2495669732302	defective:	-3816.305088368047	property	damage:	-3410.5393098289555	safety:	-3742.3552058265736
defective	77081	children:	-3615.04660324163	defective:	-3495.603882315894	property	damage:	-3594.594336128746	safety:	-3537.738703962984
safety	78059	children:	-2878.8649402453098	defective:	-2984.454953635476	property	damage:	-2891.472749627667	safety:	-2842.837817105195
property damage	82024	children:	-4362.219505935825	defective:	-4277.499890877585	property	damage:	-4019.544047502296	safety:	-4162.99102947906
safety	82025	children:	-3800.617796655132	defective:	-3772.6037628768745	property	damage:	-3729.467727252882	safety:	-3709.2050945440437
property damage	84039	children:	-5798.678620648421	defective:	-5759.114185358371	property	damage:	-5605.118137218754	safety:	-5619.091656062964
safety	78046	children:	-2599.790249977414	defective:	-2544.744834660119	property	damage:	-2582.1793002971717	safety:	-2426.660908983492
safety	79027	children:	-6357.017320154693	defective:	-6190.3633091458405	property	damage:	-6389.346393661694	safety:	-6087.814752328597
safety	88039	children:	-5230.973846366901	defective:	-5276.004895758084	property	damage:	-5147.112011103404	safety:	-5107.837760482696
children	89053	children:	-3041.847873541368	defective:	-3374.5819719761867	property	damage:	-3324.8042836014934	safety:	-3316.487950998429
children	89054	children:	-2677.3547344501103	defective:	-2871.290347716037	property	damage:	-2842.5070494961265	safety:	-2857.702194995453
children	83034	children:	-4139.864806016024	defective:	-4353.175362466935	property	damage:	-4301.044137264435	safety:	-4195.546128246711
safety	88040	children:	-2955.419329147477	defective:	-2963.858603854654	property	damage:	-2913.8359971618397	safety:	-2875.8330595255284
children	88041	children:	-3148.5897449846248	defective:	-3292.3545384006934	property	damage:	-3323.510882294684	safety:	-3308.056050998759
children	89055	children:	-2647.5359227881568	defective:	-2823.8436893449807	property	damage:	-2811.15846032308	safety:	-2787.5544241908474
children	89045	children:	-3361.8814565062366	defective:	-3659.1042657473604	property	damage:	-3612.8561225025837	safety:	-3577.0166144129726
safety	76035	children:	-2915.173185409809	defective:	-3012.5244803319415	property	damage:	-2936.496649044058	safety:	-2840.832801267088
children	86036	children:	-4171.8670456184755	defective:	-4742.574330577328	property	damage:	-4553.4912576258275	safety:	-4550.806306798985
property damage	88034	children:	-2949.965505779481	defective:	-2940.304748825369	property	damage:	-2764.256836048977	safety:	-2829.4437885838583
safety	88042	children:	-3796.292720309184	defective:	-3605.93249475152	property	damage:	-3652.3617178078794	safety:	-3485.4813361538445
children	89057	children:	-2565.597783240419	defective:	-2814.3687650144316	property	damage:	-2832.5430736614185	safety:	-2726.081908599657
property damage	83036	children:	-5063.3881619664135	defective:	-5053.649577260817	property	damage:	-4863.598626977126	safety:	-5116.624631535783
safety	78052	children:	-2955.2982366716933	defective:	-3096.8931379007777	property	damage:	-3086.1435887887897	safety:	-2932.578750012034
property damage	88044	children:	-3335.2883308720593	defective:	-3249.472755836332	property	damage:	-3227.274358870254	safety:	-3257.147485214058
safety	77070	children:	-2192.9252796569804	defective:	-2171.64553894146	property	damage:	-2223.2384762806496	safety:	-2053.0771138626787
property damage	87036	children:	-3470.953486080153	defective:	-3381.276721102185	property	damage:	-3166.5506564193665	safety:	-3302.9370505946354
children	85033	children:	-6451.414956418371	defective:	-6997.692102421219	property	damage:	-6806.656843668725	safety:	-6726.533011085828
children	89056	children:	-1978.880106513034	defective:	-1992.1312921719284	property	damage:	-2043.7050544459817	safety:	-1990.5177004523234
safety	89061	children:	-4096.10320345146	defective:	-4035.9779161458796	property	damage:	-4002.071977390631	safety:	-3969.057126606434
safety	79031	children:	-4906.890781125977	defective:	-5107.52943040528	property	damage:	-4997.446328576866	safety:	-4818.883241343134
safety	77054	children:	-3754.62280321128	defective:	-3552.185790891085	property	damage:	-3516.7107401911676	safety:	-3481.3712420835504
safety	87037	children:	-2213.180898474089	defective:	-2297.70261891337	property	damage:	-2261.511652291522	safety:	-2142.0018716557383
children	87033	children:	-3130.951335918321	defective:	-3340.208960825134	property	damage:	-3353.1758343598285	safety:	-3288.0461925624327
children	88035	children:	-2149.7015554439163	defective:	-2320.9702181835837	property	damage:	-2285.4905927272202	safety:	-2279.120511041072
children	89048	children:	-2528.738993438557	defective:	-2739.1908928749563	property	damage:	-2717.1597609243795	safety:	-2615.808751463933
children	89049	children:	-3668.8188334318415	defective:	-3889.5039493802064	property	damage:	-3958.7574341183295	safety:	-3892.757090686429
safety	77058	children:	-2740.8150912976575	defective:	-2743.3166096862888	property	damage:	-2721.231052157333	safety:	-2456.4005282606427
property damage	81017	children:	-4388.200591351219	defective:	-4260.282084492664	property	damage:	-4139.85614241268	safety:	-4276.142628571747
children	88013	children:	-2828.9831370582506	defective:	-3013.721480700006	property	damage:	-3029.6865155951914	safety:	-2938.19384844127
property damage	87014	children:	-3792.7258696479603	defective:	-3846.646243691612	property	damage:	-3605.049787090217	safety:	-3709.4479437215564
safety	77017	children:	-3797.87110724995	defective:	-3861.8963726784345	property	damage:	-3834.7134068795526	safety:	-3700.71850552394
children	01096	children:	-4717.073019998046	defective:	-4891.953986783442	property	damage:	-4969.3608590704835	safety:	-4940.972240683498
safety	80007	children:	-6196.9279557861555	defective:	-6322.813796999447	property	damage:	-6256.643474174177	safety:	-5463.755956484616
property damage	87017	children:	-4487.976889418921	defective:	-4546.878574210181	property	damage:	-4375.210844234094	safety:	-4489.721398806802
children	89019	children:	-3079.450933887939	defective:	-3398.322508002118	property	damage:	-3350.889222829791	safety:	-3378.703192148414
children	89020	children:	-3955.4664629153854	defective:	-4255.635437600511	property	damage:	-4342.28201485442	safety:	-4206.13318685777
children	89021	children:	-3307.5039868364956	defective:	-3585.070405278836	property	damage:	-3582.3131491014465	safety:	-3579.233537355642
safety	78017	children:	-4465.764549065021	defective:	-4508.416991382908	property	damage:	-4283.191897311729	safety:	-3929.433210935653
safety	78017	children:	-4465.764549065021	defective:	-4508.416991382908	property	damage:	-4283.191897311729	safety:	-3929.433210935653
children	86019	children:	-3115.695425424918	defective:	-3249.273660485427	property	damage:	-3179.0836567660645	safety:	-3244.6605964460464
children	86019	children:	-3115.695425424918	defective:	-3249.273660485427	property	damage:	-3179.0836567660645	safety:	-3244.6605964460464
safety	87018	children:	-4597.848617805921	defective:	-4587.177513173853	property	damage:	-4593.247751516429	safety:	-4549.023991848427
safety	87018	children:	-4597.848617805921	defective:	-4587.177513173853	property	damage:	-4593.247751516429	safety:	-4549.023991848427
children	84016	children:	-5195.371756121806	defective:	-5491.35977691343	property	damage:	-5526.179348891833	safety:	-5451.605310036395
children	86017	children:	-2616.060275761786	defective:	-2642.5434204346775	property	damage:	-2720.3576690649775	safety:	-2692.6172416022073
property damage	01109	children:	-2241.172541971556	defective:	-2275.169753263584	property	damage:	-2234.999112916322	safety:	-2294.805648765928
children	86009	children:	-2047.00905236077	defective:	-2139.9144566734453	property	damage:	-2119.7564164613364	safety:	-2059.164826731809
property damage	89024	children:	-2523.357297555876	defective:	-2395.904077008328	property	damage:	-2285.07831638195	safety:	-2377.3568243607842
property damage	88018	children:	-4125.614310471641	defective:	-3991.1067112333103	property	damage:	-3874.2452901003267	safety:	-4015.3583477903107
property damage	89025	children:	-1416.301674551679	defective:	-1399.4580986727692	property	damage:	-1367.8513992525254	safety:	-1377.417557202788
safety	87019	children:	-2419.02708725242	defective:	-2577.5853676765505	property	damage:	-2439.646469438549	safety:	-2379.8901683476174
children	86021	children:	-2661.7767088588103	defective:	-2807.1803609169615	property	damage:	-2832.427840083416	safety:	-2800.581998823591
children	86022	children:	-3427.6641995062064	defective:	-3622.4116010040593	property	damage:	-3590.1257558750285	safety:	-3587.9659465511545
children	87020	children:	-3353.8674860785877	defective:	-3630.612201965499	property	damage:	-3591.0873030723014	safety:	-3516.790716297556
property damage	89026	children:	-2327.0355595606416	defective:	-2326.374226532466	property	damage:	-2235.8654998571697	safety:	-2235.9603388589458
safety	76017	children:	-5094.992369569567	defective:	-5262.378390229706	property	damage:	-5194.109934478707	safety:	-4742.523083251698
safety	88011	children:	-5830.350464881718	defective:	-5817.161987086245	property	damage:	-5807.07216643283	safety:	-5589.03183796529
children	77019	children:	-3677.363581498819	defective:	-3707.9250131765975	property	damage:	-3801.6229210452257	safety:	-3717.877692889452
safety	75020	children:	-3826.3213962043296	defective:	-4055.6446812658514	property	damage:	-4083.6453283008673	safety:	-3665.5181295282323
children	75021	children:	-5127.932711988233	defective:	-5504.564927396974	property	damage:	-5622.701138216843	safety:	-5198.3751853517415
safety	75022	children:	-4644.6846372807495	defective:	-4911.149469125277	property	damage:	-4966.442047812064	safety:	-4479.376030727128
children	84015	children:	-2883.148803413558	defective:	-3078.8758499984506	property	damage:	-3084.8727406705793	safety:	-3010.3516327675543
children	83010	children:	-5332.7294416587265	defective:	-6299.837549391662	property	damage:	-6173.741202884317	safety:	-6153.215924830967
safety	78027	children:	-3364.526637397825	defective:	-3411.770565383105	property	damage:	-3394.114100840739	safety:	-3278.87051910832
children	87028	children:	-2782.9899893054326	defective:	-2954.2189374638115	property	damage:	-2969.9859220058665	safety:	-2864.111790494154
safety	85024	children:	-2910.898316640598	defective:	-2975.25786797401	property	damage:	-2985.414313165153	safety:	-2887.201782095387
children	78035	children:	-5717.0779970866415	defective:	-5953.443508132282	property	damage:	-5782.899634981873	safety:	-5819.7330651828715
children	88026	children:	-3577.6503138367048	defective:	-3943.3299897970146	property	damage:	-3947.806462581816	safety:	-3753.9782735700005
children	88027	children:	-2678.4447528008027	defective:	-2982.2861607508767	property	damage:	-2983.7756566976186	safety:	-2874.1112676502953
children	80018	children:	-2469.407755609266	defective:	-2880.7394146826596	property	damage:	-2767.3334558680467	safety:	-2702.5728164684606
children	85025	children:	-2153.0854981974994	defective:	-2177.161473955832	property	damage:	-2154.4807500462457	safety:	-2185.138676535684
property damage	85026	children:	-2532.172042484972	defective:	-2486.9473593224716	property	damage:	-2405.380214588187	safety:	-2461.988306706472
children	86030	children:	-3480.8718134322885	defective:	-3931.638318636022	property	damage:	-3772.064252266889	safety:	-3676.340488697015
property damage	84032	children:	-6976.511558643583	defective:	-7031.077866269121	property	damage:	-6809.7051926930235	safety:	-6890.094119353224
children	89038	children:	-2440.2240441351787	defective:	-2663.879726559069	property	damage:	-2579.5977791163787	safety:	-2547.605771901665
children	89039	children:	-1477.5409515644985	defective:	-1542.121168005096	property	damage:	-1559.973880680014	safety:	-1528.1289784254511
children	89040	children:	-2453.007617965008	defective:	-2589.248873147311	property	damage:	-2600.7437130658786	safety:	-2566.9597035302872
children	88028	children:	-2714.8180029256564	defective:	-2827.758108332807	property	damage:	-2757.320615506854	safety:	-2745.5520122935404
children	88028	children:	-2714.8180029256564	defective:	-2827.758108332807	property	damage:	-2757.320615506854	safety:	-2745.5520122935404
children	01155	children:	-2776.6597416742657	defective:	-2851.989182618183	property	damage:	-2819.368362378944	safety:	-2828.4079093524433
children	01155	children:	-2776.6597416742657	defective:	-2851.989182618183	property	damage:	-2819.368362378944	safety:	-2828.4079093524433
safety	78037	children:	-3538.748368860444	defective:	-3513.593028223202	property	damage:	-3467.038450993147	safety:	-3409.419038945995
property damage	84034	children:	-4937.957302470771	defective:	-4874.402001721757	property	damage:	-4503.231603096911	safety:	-4771.551762033392
safety	75040	children:	-5395.130974655253	defective:	-5586.068947201466	property	damage:	-5585.7567432511805	safety:	-4848.091976558277
safety	75041	children:	-4934.816226664631	defective:	-5128.73776257713	property	damage:	-5144.667665342155	safety:	-4535.282638625486
safety	76032	children:	-4272.475616577873	defective:	-4611.727971141576	property	damage:	-4544.749809785845	safety:	-4175.735656214019
safety	76033	children:	-4313.483485663886	defective:	-4708.287320173291	property	damage:	-4693.3013129438805	safety:	-4300.430229484941
safety	76034	children:	-4171.650640527804	defective:	-4539.045664811844	property	damage:	-4498.082129255549	safety:	-4090.276399511614
children	84029	children:	-4551.537839358024	defective:	-4938.060733641773	property	damage:	-4872.525034830836	safety:	-4732.261581426008
property damage	01139	children:	-2126.2277640325797	defective:	-2207.828231911159	property	damage:	-2103.23733629568	safety:	-2228.851735991468
safety	87029	children:	-4333.626818644442	defective:	-4298.321840746914	property	damage:	-4146.428838469416	safety:	-4099.795138225268
children	87030	children:	-9161.154133729073	defective:	-9830.699637836076	property	damage:	-9759.80015428008	safety:	-9545.968571887692
safety	79022	children:	-22221.62680498984	defective:	-22405.197586233553	property	damage:	-22190.408721919972	safety:	-21246.94014193791
safety	78038	children:	-3056.6150960585555	defective:	-3141.0253852436385	property	damage:	-2992.98873116572	safety:	-2851.963054109144
property damage	89043	children:	-1638.8577403242714	defective:	-1613.4848855473788	property	damage:	-1543.2563536834273	safety:	-1582.9419788679595
children	88030	children:	-4749.808622645385	defective:	-4936.150652327106	property	damage:	-4894.79855390787	safety:	-4910.236117647476
safety	74036	children:	-3977.8508563510877	defective:	-4105.961433711657	property	damage:	-4008.4628371481745	safety:	-3938.4163963163655
children	82022	children:	-2428.157614814065	defective:	-2688.3936278251317	property	damage:	-2650.1430350303385	safety:	-2593.0321671435877
defective	83029	children:	-6224.480429304259	defective:	-5372.928185877537	property	damage:	-6000.316490657496	safety:	-6221.150921835222
safety	01160	children:	-2211.50111436002	defective:	-2256.1676185222273	property	damage:	-2284.926424414894	safety:	-2183.1589356710547
children	83030	children:	-4802.429546300696	defective:	-5088.816907543282	property	damage:	-5089.706794139847	safety:	-4971.50404357337
children	88032	children:	-2998.957160625	defective:	-3191.8437120130766	property	damage:	-3178.6522554360813	safety:	-3137.9301086897544
children	82023	children:	-3279.3625127452215	defective:	-3380.6826354654618	property	damage:	-3334.7078260421545	safety:	-3285.985820467725
property damage	89044	children:	-3590.9851131479045	defective:	-3670.926856352231	property	damage:	-3567.8021760056845	safety:	-3598.9340196582043
safety	78040	children:	-4150.969327692309	defective:	-4070.134258891891	property	damage:	-4022.555065924986	safety:	-3936.3280687961974
children	88033	children:	-2566.1372136920377	defective:	-2781.5142467957185	property	damage:	-2700.996499657428	safety:	-2674.953009693129
safety	77045	children:	-4683.686112022124	defective:	-4755.738402331367	property	damage:	-4683.090626534144	safety:	-4557.3454434747255
children	78032	children:	-3441.134929902025	defective:	-3824.9049864931694	property	damage:	-3731.2396918850386	safety:	-3697.6817877788912
safety	78033	children:	-3639.8217098498826	defective:	-3586.6492208597506	property	damage:	-3470.836949541475	safety:	-3244.9004992035343
safety	80017	children:	-4938.01238804636	defective:	-4937.066777607728	property	damage:	-4918.261971357341	safety:	-4807.228431520752
safety	84030	children:	-3556.647082551245	defective:	-3616.013254741801	property	damage:	-3555.6845132209637	safety:	-3477.253266814714
children	89036	children:	-2996.339623158571	defective:	-3195.081089670078	property	damage:	-3210.873299188763	safety:	-3192.6935450788346
safety	79061	children:	-6454.980806511318	defective:	-6470.457030547626	property	damage:	-6435.5565212677175	safety:	-6210.059828446072
defective	83055	children:	-4777.286414356511	defective:	-4453.144338111298	property	damage:	-4548.22889915356	safety:	-4793.879699292586
property damage	73039	children:	-2725.1119176736365	defective:	-2660.3778867686815	property	damage:	-2580.4191534043157	safety:	-2582.159489183121
children	82047	children:	-3933.0207974971213	defective:	-4165.3185061107715	property	damage:	-4211.736951674522	safety:	-4084.335442498452
children	86069	children:	-2684.0831605992516	defective:	-2782.0780855460403	property	damage:	-2769.9422617286477	safety:	-2712.3107249106392
property damage	88094	children:	-2051.193965818935	defective:	-2141.909060940774	property	damage:	-2048.3279486978986	safety:	-2071.5226577007193
safety	86070	children:	-5014.904223764696	defective:	-5091.379881506341	property	damage:	-5140.766412837954	safety:	-5009.463263335896
safety	78091	children:	-3204.8432882189472	defective:	-3264.0225697335577	property	damage:	-3279.2781754391585	safety:	-3162.7413893683047
safety	88096	children:	-2761.0758386706734	defective:	-2838.1358410426824	property	damage:	-2759.5131114891565	safety:	-2696.013418978714
children	01033	children:	-2825.8904635271306	defective:	-2966.731301071767	property	damage:	-2965.7336624939035	safety:	-2922.715563090948
children	81028	children:	-3794.8938201681945	defective:	-4394.245100436608	property	damage:	-4362.157710275705	safety:	-4176.54344913532
children	81028	children:	-3794.8938201681945	defective:	-4394.245100436608	property	damage:	-4362.157710275705	safety:	-4176.54344913532
children	88098	children:	-3106.7108902770947	defective:	-3398.455506365509	property	damage:	-3391.1558786150445	safety:	-3329.2369534268164
children	88098	children:	-3106.7108902770947	defective:	-3398.455506365509	property	damage:	-3391.1558786150445	safety:	-3329.2369534268164
children	88099	children:	-3314.911223604193	defective:	-3415.4294586223855	property	damage:	-3392.562315878489	safety:	-3436.6666199876668
children	88099	children:	-3314.911223604193	defective:	-3415.4294586223855	property	damage:	-3392.562315878489	safety:	-3436.6666199876668
children	88100	children:	-3424.3146879566434	defective:	-3718.366724385075	property	damage:	-3792.2463064994345	safety:	-3718.7768333498816
children	88100	children:	-3424.3146879566434	defective:	-3718.366724385075	property	damage:	-3792.2463064994345	safety:	-3718.7768333498816
property damage	88102	children:	-2989.063942634111	defective:	-2999.3270606787314	property	damage:	-2841.646685129573	safety:	-2909.4507195901665
property damage	88102	children:	-2989.063942634111	defective:	-2999.3270606787314	property	damage:	-2841.646685129573	safety:	-2909.4507195901665
children	83058	children:	-4542.107857763815	defective:	-4826.028417968523	property	damage:	-4774.561564267826	safety:	-4741.831070059856
safety	87071	children:	-3133.3791576222825	defective:	-3021.0839426545217	property	damage:	-2957.091738185925	safety:	-2865.008957420628
children	87072	children:	-3754.922455073586	defective:	-3878.679595699998	property	damage:	-3809.316532549698	safety:	-3795.568799623909
property damage	73042	children:	-2353.007734250559	defective:	-2474.1056876415264	property	damage:	-2231.699165115906	safety:	-2328.9125149213214
children	79065	children:	-3863.942823096983	defective:	-4258.968042242329	property	damage:	-4230.678115699106	safety:	-4096.133499137377
children	88097	children:	-2163.803921174756	defective:	-2314.4473017117984	property	damage:	-2237.2272708118667	safety:	-2239.390797488776
property damage	78095	children:	-4123.779208603221	defective:	-4053.093831854299	property	damage:	-3776.59883781655	safety:	-3965.0002673454833
safety	78096	children:	-2954.796633684927	defective:	-2975.8149213166985	property	damage:	-2911.961743495437	safety:	-2830.425533731457
children	86074	children:	-2563.0040396663644	defective:	-2762.275556026788	property	damage:	-2741.725080472658	safety:	-2678.7346791232044
safety	87070	children:	-3454.0564100928405	defective:	-3487.2904481931964	property	damage:	-3361.9501398990365	safety:	-3307.050417579485
children	87074	children:	-2463.64541103379	defective:	-2673.92423053086	property	damage:	-2607.8573385183818	safety:	-2569.0402382841185
children	87076	children:	-2789.404514428203	defective:	-3049.6066964037077	property	damage:	-3021.943193244372	safety:	-3029.2381471502867
safety	88105	children:	-2015.9597217828868	defective:	-2086.7971402884377	property	damage:	-2023.9720689187216	safety:	-2008.4883295442385
safety	77117	children:	-3994.094434162743	defective:	-4132.377504774242	property	damage:	-4073.431551634159	safety:	-3562.393529521939
children	79068	children:	-2683.2349274891353	defective:	-3118.8686756227803	property	damage:	-3079.1907972891577	safety:	-3028.6310933961286
defective	85060	children:	-3047.1537341574463	defective:	-2947.676456151731	property	damage:	-2985.1490745211117	safety:	-2958.4153240647815
children	82046	children:	-2371.281535539213	defective:	-2777.5177541662943	property	damage:	-2746.9513258368715	safety:	-2709.6700473351952
children	86067	children:	-3122.8709580949826	defective:	-3397.058322737192	property	damage:	-3396.977805402777	safety:	-3364.059700334129
children	88093	children:	-2268.4505701550047	defective:	-2431.554895677554	property	damage:	-2394.825957653326	safety:	-2385.224928361756
property damage	88107	children:	-3247.1162957576953	defective:	-3263.7844987016697	property	damage:	-3160.451874740119	safety:	-3249.6463455731587
property damage	74074	children:	-4581.636208842753	defective:	-4589.374083983969	property	damage:	-4515.144098643657	safety:	-4567.146765053601
property damage	79063	children:	-3925.2117935700376	defective:	-3897.575854689747	property	damage:	-3775.283090082174	safety:	-3865.266072720936
property damage	84065	children:	-4120.168070002558	defective:	-4138.615498154221	property	damage:	-3871.2091916655645	safety:	-4074.4783475689965
property damage	84066	children:	-5229.444469963924	defective:	-5328.091546842101	property	damage:	-5072.322348724426	safety:	-5232.9676450162515
property damage	84067	children:	-5049.695722549583	defective:	-5017.028282413172	property	damage:	-4791.188218195863	safety:	-4851.353475087964
children	86068	children:	-3223.181330304739	defective:	-3303.2463123602706	property	damage:	-3350.96255822531	safety:	-3275.2824986756814
safety	79064	children:	-3747.62203812645	defective:	-3883.877579259248	property	damage:	-3774.292177387044	safety:	-3729.8843174129424
defective	79051	children:	-4091.745274007475	defective:	-3535.7196608161785	property	damage:	-3983.4318669659374	safety:	-3813.430728690031
property damage	79053	children:	-2834.9280870371504	defective:	-2800.1426022197656	property	damage:	-2692.5581625480168	safety:	-2748.1290625668234
children	79054	children:	-3414.929033946081	defective:	-3535.6306255527716	property	damage:	-3462.780325445986	safety:	-3444.9070080053493
defective	79055	children:	-3598.9849788422744	defective:	-3119.9995424380263	property	damage:	-3586.264437640314	safety:	-3420.886515890838
property damage	86058	children:	-3447.43420114192	defective:	-3357.878277130423	property	damage:	-3136.661700264183	safety:	-3277.789833872103
children	86059	children:	-3553.133691214898	defective:	-3829.316463596144	property	damage:	-3824.056670130963	safety:	-3770.5265552346846
safety	85050	children:	-3573.312608204672	defective:	-3506.898878060845	property	damage:	-3449.9133759891333	safety:	-3415.3520793529447
children	88080	children:	-2160.8426696646397	defective:	-2284.403414167235	property	damage:	-2172.215387254965	safety:	-2209.176041459851
children	88083	children:	-2839.9804861228936	defective:	-3017.3001210438106	property	damage:	-2984.270500834461	safety:	-2876.537844537118
safety	81025	children:	-3363.194518503615	defective:	-3489.007918134773	property	damage:	-3440.1573249965445	safety:	-3044.382036075823
safety	81026	children:	-5930.806045492836	defective:	-5963.244802716874	property	damage:	-5951.43135108288	safety:	-5246.502256734597
children	88086	children:	-3516.8377864462864	defective:	-3652.6772740570086	property	damage:	-3735.385164296465	safety:	-3823.839886519246
children	88087	children:	-2297.103056696085	defective:	-2479.4603611653965	property	damage:	-2430.2080770778853	safety:	-2356.873087147698
